type,id,university,campus_name,campus_address,department_or_scope,country,city,degree,language,status,years,fees,discount_fees_or_price,cash_fees,deposit_fee,currency,notes,extra
program,1991,جامعة إسطنبول بهتشه شهير,Beşiktaş North Campus,"Ihlamur Yıldız Caddesi No:8 Gayrettepe 34353 Beşiktaş, Istanbul, Turkey",التصميم الصناعي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,8500,8500,8500,4250,USD,-,0
program,1990,جامعة إسطنبول بهتشه شهير,Beşiktaş North Campus,"Ihlamur Yıldız Caddesi No:8 Gayrettepe 34353 Beşiktaş, Istanbul, Turkey",العمارة,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,8500,8500,8500,4250,USD,-,0
program,1989,جامعة إسطنبول بهتشه شهير,Beşiktaş North Campus,"Ihlamur Yıldız Caddesi No:8 Gayrettepe 34353 Beşiktaş, Istanbul, Turkey",الهندسة المعمارية الداخلية والتصميم البيئي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,8500,8500,8500,4250,USD,-,0
program,1988,جامعة إسطنبول بهتشه شهير,Beşiktaş North Campus,"Ihlamur Yıldız Caddesi No:8 Gayrettepe 34353 Beşiktaş, Istanbul, Turkey",فنون الطهي وفنون المطبخ,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,5950,5950,5950,2975,USD,-,0
program,1987,جامعة إسطنبول بهتشه شهير,Beşiktaş South Campus,"Çırağan Caddesi Osmanpaşa Mektebi Sokak No: 4 - 6 34353 Beşiktaş, Istanbul, Turkey",الطيران المدني,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,9000,9000,9000,4500,USD,-,0
program,1986,جامعة إسطنبول بهتشه شهير,Pera Campus,"Emekyemez Mah. Şişhane Sk. No:17 34420 Beyoğlu Istanbul, Turkey",التدريب الصوتي,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,5950,5950,5950,2975,USD,-,0
program,1985,جامعة إسطنبول بهتشه شهير,Pera Campus,"Emekyemez Mah. Şişhane Sk. No:17 34420 Beyoğlu Istanbul, Turkey",تكنولوجيا الموسيقى,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,5950,5950,5950,2975,USD,-,0
program,1984,جامعة إسطنبول بهتشه شهير,Pera Campus,"Emekyemez Mah. Şişhane Sk. No:17 34420 Beyoğlu Istanbul, Turkey",الموسيقى,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,5950,5950,5950,2975,USD,-,0
program,1983,جامعة إسطنبول بهتشه شهير,Pera Campus,"Emekyemez Mah. Şişhane Sk. No:17 34420 Beyoğlu Istanbul, Turkey",الفنون المسرحية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,5950,5950,5950,2975,USD,-,0
program,1982,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",اللغة الإنجليزية التطبيقية والترجمة,تركيا,إسطنبول,دبلوم,50% الإنجليزية و50% التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,3250
program,1981,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",الإدارة الرياضية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1980,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",الخدمات الاجتماعية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1979,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",الطيران المدني وخدمات المقصورة,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1978,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",البرمجة الإذاعية والتليفزيونية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1977,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",المحاسبة والضرائب,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1976,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",المالية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1975,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",اللوجستية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1974,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",إدارة الأعمال,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1973,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",إدارة الموارد البشرية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1972,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",العلاقات العامة والدعاية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1971,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",التجارة الخارجية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1970,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",البنوك والتأمين,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1969,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,تقنيات المختبرات الطبية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1968,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,تقنيات التصوير الطبي,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1967,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,التوثيق الطبي والسكرتارية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1966,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,إدارة النقل بالطيران المدني,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1965,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,إدارة المؤسسات الصحية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1964,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,العلاج الإشعاعي,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1963,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,البصريات,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1962,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,قياس السمع,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1961,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,الترميم المعماري,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1960,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,الصحة والسلامة المهنية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1959,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,تقنيات البناء,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1958,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,الإسعافات الأولية والطوارئ,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1957,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,التصميم الداخلي,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1956,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,العلاج الطبيعي,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1955,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,تخطيط كهربائية الأعصاب,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1954,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,غسيل الكلى,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1953,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,تقنية التعويضات السنية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3500,3500,3150,1750,USD,-,1390
program,1952,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,تنمية الطفل,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1951,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,تقنيات الأجهزة الطبية الحيوية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1950,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,تطوير برمجيات الواجهة الخلفية,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,2026-2027,3500,3500,3150,1750,USD,-,3500
program,1949,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,الأمن السيبراني,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,2026-2027,3500,3500,3150,1750,USD,-,3500
program,1948,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,الروبوتات والذكاء الاصطناعي,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,2026-2027,3500,3500,3150,1750,USD,-,3500
program,1947,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,برمجة الكمبيوتر,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3500,3500,3150,1750,USD,-,1390
program,1946,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,برمجة الكمبيوتر,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,2026-2027,3500,3500,3150,1750,USD,-,3500
program,1945,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,التخدير,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1944,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,خدمات غرفة العمليات,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1943,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,تقنية التعويضات السنية,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,2026-2027,4500,4500,4050,2250,USD,-,4500
program,1942,جامعة إسطنبول ميديبول,Haliç Campus,Unkapanı Mah. Atatürk Bulvarı No:27 34083 Fatih / Istanbul / Turkey,صحة الفم والأسنان,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1941,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",تقنيات المختبرات الطبية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1940,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",تقنيات التصوير الطبي,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1939,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",التوثيق الطبي والسكرتارية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1938,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",إدارة المؤسسات الصحية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1937,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",العلاج الإشعاعي,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1936,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",تقنيات مختبر علم الأمراض,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1935,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",البصريات,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1934,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",قياس السمع,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1933,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",الصحة والسلامة المهنية,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1932,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",الإسعافات الأولية والطوارئ,تركيا,إسطنبول,دبلوم,التركية,متاح,2026-2027,3250,3250,2925,1625,USD,-,1390
program,1931,جامعة إسطنبول ميديبول,Kavacık South Campus,"Kavacık Mah. Ekinciler Cad. No:19 Kavacık Kavşağı, 34810 Beykoz / Istanbul / Turkey",الإسعافات الأولية والطوارئ,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,2026-2027,3500,3500,3150,1750,USD,-,3500
